Country/Region,Date,Confirmed,Deaths,Recovered,Active,Death Percentage
China,22/07/2020,68135,4512,63623,0,6.622147207749321
China,22/07/2020,1019,4,1015,0,0.39254170755642787
China,22/07/2020,250,1,241,8,0.4
China,22/07/2020,655,0,654,1,0.0
China,22/07/2020,932,1,931,0,0.1072961373390558
China,22/07/2020,155,2,153,0,1.2903225806451613
China,22/07/2020,165,2,158,5,1.2121212121212122
China,22/07/2020,46,0,46,0,0.0
China,22/07/2020,75,0,75,0,0.0
China,22/07/2020,18,0,18,0,0.0
China,22/07/2020,323,3,317,3,0.9287925696594427
China,22/07/2020,798,7,785,6,0.8771929824561403
China,22/07/2020,738,7,711,20,0.9485094850948509
China,22/07/2020,201,0,200,1,0.0
China,22/07/2020,603,3,594,6,0.4975124378109453
China,22/07/2020,203,3,195,5,1.477832512315271
China,22/07/2020,1,0,1,0,0.0
China,22/07/2020,158,3,73,82,1.89873417721519
China,22/07/2020,189,2,185,2,1.0582010582010581
China,22/07/2020,1270,1,1267,2,0.07874015748031496
Colombia,22/07/2020,218428,7373,101613,109442,3.375482996685407
Congo (Brazzaville),22/07/2020,2851,50,666,2135,1.7537706068046297
Congo (Kinshasa),22/07/2020,8626,197,4790,3639,2.283793183399026
Costa Rica,22/07/2020,12361,71,3322,8968,0.5743871855027911
Cote d'Ivoire,22/07/2020,14733,93,8995,5645,0.631236000814498
Croatia,22/07/2020,4530,125,3278,1127,2.759381898454746
Cuba,22/07/2020,2462,87,2326,49,3.5337124289195776
Cyprus,22/07/2020,1040,19,847,174,1.826923076923077
Czechia,22/07/2020,14570,364,9144,5062,2.4982841455044613
Denmark,22/07/2020,191,0,188,3,0.0
Greenland,22/07/2020,13,0,13,0,0.0
Denmark,22/07/2020,13350,611,12274,465,4.5767790262172285
Djibouti,22/07/2020,5030,58,4904,68,1.1530815109343937
Dominican Republic,22/07/2020,56043,1005,26466,28572,1.7932658851239225
Ecuador,22/07/2020,77257,5418,33125,38714,7.0129567547277265
Egypt,22/07/2020,89745,4440,30075,55230,4.947350827344142
El Salvador,22/07/2020,12975,363,7119,5493,2.7976878612716765
Equatorial Guinea,22/07/2020,3071,51,842,2178,1.660696841419733
Eritrea,22/07/2020,251,0,155,96,0.0
Estonia,22/07/2020,2025,69,1912,44,3.4074074074074074
Eswatini,22/07/2020,1938,25,876,1037,1.2899896800825592
Ethiopia,22/07/2020,11524,188,5506,5830,1.6313779937521693
Fiji,22/07/2020,27,0,18,9,0.0
Finland,22/07/2020,7362,328,6920,114,4.45531105677805
France,22/07/2020,6883,39,5277,1567,0.5666133953218073
France,22/07/2020,62,0,60,2,0.0
France,22/07/2020,195,14,172,9,7.179487179487179
France,22/07/2020,2839,38,2614,187,1.3384994716449454
France,22/07/2020,22,0,21,1,0.0
France,22/07/2020,645,3,558,84,0.46511627906976744
France,22/07/2020,6,0,6,0,0.0
France,22/07/2020,46,3,39,4,6.521739130434782
France,22/07/2020,262,15,98,149,5.7251908396946565
France,22/07/2020,204641,30063,71238,103340,14.69060452206547
Gabon,22/07/2020,6588,47,4235,2306,0.713418336369156
Gambia,22/07/2020,146,5,57,84,3.4246575342465753
Georgia,22/07/2020,1073,16,907,150,1.4911463187325256
Germany,22/07/2020,204276,9102,188628,6546,4.455736356693885
Ghana,22/07/2020,29672,153,26090,3429,0.5156376381774063
Greece,22/07/2020,4077,200,1374,2503,4.905567819475104
Guatemala,22/07/2020,41135,1573,27756,11806,3.8239941655524494
Guinea,22/07/2020,6747,41,5891,815,0.607677486290203
Guyana,22/07/2020,350,19,165,166,5.428571428571429
Haiti,22/07/2020,7167,154,4095,2918,2.148737268034045
Holy See,22/07/2020,12,0,12,0,0.0
Honduras,22/07/2020,36102,1006,4315,30781,2.78654922164977
Hungary,22/07/2020,4366,596,3283,487,13.650939074667889
Iceland,22/07/2020,1840,10,1822,8,0.5434782608695652
India,22/07/2020,1238798,29861,782607,426330,2.4104817734610484
Indonesia,22/07/2020,91751,4459,50255,37037,4.859892535231223
Iran,22/07/2020,281413,14853,244840,21720,5.27800776794249
Iraq,22/07/2020,99865,4042,67147,28676,4.047464076503279
Ireland,22/07/2020,25819,1754,23364,701,6.793446686548665
Israel,22/07/2020,56085,430,23310,32345,0.7666934117856824
Italy,22/07/2020,245032,35082,197628,12322,14.31731365699174
Jamaica,22/07/2020,816,10,710,96,1.2254901960784315
Japan,22/07/2020,27136,990,20482,5664,3.6482900943396226
Jordan,22/07/2020,1120,11,1035,74,0.9821428571428571
Kazakhstan,22/07/2020,75153,585,46790,27778,0.7784120394395433
Kenya,22/07/2020,14805,260,6757,7788,1.7561634582911176
South Korea,22/07/2020,13938,297,12758,883,2.1308652604390876
Kuwait,22/07/2020,61185,417,51520,9248,0.6815395930375092
Kyrgyzstan,22/07/2020,28980,1111,15536,12333,3.83367839889579
Latvia,22/07/2020,1197,31,1045,121,2.5898078529657473
Lebanon,22/07/2020,3104,43,1607,1454,1.3853092783505154
Liberia,22/07/2020,1114,70,592,452,6.283662477558348
Liechtenstein,22/07/2020,86,1,81,4,1.1627906976744187
Lithuania,22/07/2020,1951,80,1607,264,4.100461301896463
Luxembourg,22/07/2020,5854,111,4530,1213,1.8961393918688076
Madagascar,22/07/2020,8162,69,4662,3431,0.8453810340602793
Malaysia,22/07/2020,8831,123,8566,142,1.3928207451024799
Maldives,22/07/2020,3103,15,2397,691,0.4834031582339671
Malta,22/07/2020,679,9,665,5,1.3254786450662739
Mauritania,22/07/2020,6027,155,3977,1895,2.571760411481666
Mauritius,22/07/2020,343,10,332,1,2.9154518950437316
Mexico,22/07/2020,362274,41190,270147,50937,11.369847132281091
Moldova,22/07/2020,21798,712,14856,6230,3.2663547114414166
Monaco,22/07/2020,112,4,100,8,3.571428571428571
Mongolia,22/07/2020,287,0,214,73,0.0
Montenegro,22/07/2020,2472,39,426,2007,1.5776699029126213
Morocco,22/07/2020,17962,285,15636,2041,1.586682997439038
Namibia,22/07/2020,1402,7,64,1331,0.4992867332382311
Nepal,22/07/2020,18094,42,12684,5368,0.23212114513098264
Netherlands,22/07/2020,117,3,100,14,2.564102564102564
Netherlands,22/07/2020,28,1,24,3,3.571428571428571
Netherlands,22/07/2020,79,15,63,1,18.9873417721519
New Zealand,22/07/2020,1555,22,1511,22,1.414790996784566
Nicaragua,22/07/2020,3439,108,2492,839,3.1404478045943587
Niger,22/07/2020,1122,69,1018,35,6.149732620320856
Nigeria,22/07/2020,38344,813,15815,21716,2.1202795743793033
North Macedonia,22/07/2020,9547,442,5071,4034,4.629726615690792
Norway,22/07/2020,9059,255,8138,666,2.8148802296059166
Oman,22/07/2020,71547,349,47922,23276,0.48779124212056413
Pakistan,22/07/2020,269191,5709,213175,50307,2.1207989865931625
Panama,22/07/2020,55906,1180,31122,23604,2.110685794011376
Papua New Guinea,22/07/2020,30,0,8,22,0.0
Paraguay,22/07/2020,4000,36,2391,1573,0.8999999999999999
Peru,22/07/2020,366550,13767,252246,100537,3.7558314009002864
Philippines,22/07/2020,72269,1843,23623,46803,2.5501944125420306
Poland,22/07/2020,41162,1642,31139,8381,3.9891161751129682
Portugal,22/07/2020,49150,1702,33999,13449,3.4628687690742628
Qatar,22/07/2020,107871,163,104641,3067,0.15110641414281875
Romania,22/07/2020,40163,2101,24663,13399,5.231182929562035
Russia,22/07/2020,787890,12726,571049,204115,1.6152000913833149
Rwanda,22/07/2020,1689,5,867,817,0.2960331557134399
Saint Lucia,22/07/2020,23,0,19,4,0.0
Saint Vincent and the Grenadines,22/07/2020,52,0,37,15,0.0
San Marino,22/07/2020,699,42,656,1,6.008583690987124
Saudi Arabia,22/07/2020,258156,2601,210398,45157,1.0075303304978385
Senegal,22/07/2020,9121,177,6108,2836,1.940576691152286
Seychelles,22/07/2020,108,0,27,81,0.0
Singapore,22/07/2020,48744,27,44795,3922,0.055391432791728215
Slovakia,22/07/2020,2058,28,1556,474,1.3605442176870748
Slovenia,22/07/2020,2006,115,1648,243,5.732801595214357
Somalia,22/07/2020,3161,93,1495,1573,2.9421069281872825
South Africa,22/07/2020,394948,5940,229175,159833,1.503995462693823
Spain,22/07/2020,267551,28426,150376,88749,10.624516447331537
Sri Lanka,22/07/2020,2752,11,2064,677,0.39970930232558144
Sudan,22/07/2020,11237,708,5835,4694,6.3006140428940105
Suriname,22/07/2020,1176,21,739,416,1.7857142857142856
Switzerland,22/07/2020,33883,1972,30500,1411,5.820027742525751
Taiwan*,22/07/2020,455,7,440,8,1.5384615384615385
Tanzania,22/07/2020,509,21,183,305,4.12573673870334
Thailand,22/07/2020,3261,58,3105,98,1.778595522845753
Togo,22/07/2020,806,16,578,212,1.9851116625310175
Trinidad and Tobago,22/07/2020,141,8,127,6,5.673758865248227
Tunisia,22/07/2020,1394,50,1108,236,3.5868005738880915
Turkey,22/07/2020,222402,5545,205214,11643,2.4932329745236106
Uganda,22/07/2020,1075,0,958,117,0.0
Ukraine,22/07/2020,62295,1553,34176,26566,2.492976964443374
United Arab Emirates,22/07/2020,57734,342,50354,7038,0.59237191256452
United Kingdom,22/07/2020,153,9,139,5,5.88235294117647
United Kingdom,22/07/2020,203,1,201,1,0.49261083743842365
United Kingdom,22/07/2020,583,47,529,7,8.061749571183533
United Kingdom,22/07/2020,182,0,180,2,0.0
United Kingdom,22/07/2020,336,24,312,0,7.142857142857142
United Kingdom,22/07/2020,12,1,10,1,8.333333333333332
Uruguay,22/07/2020,1117,34,934,149,3.043867502238138
US,22/07/2020,3970121,143316,1210849,2615956,3.6098647874964014
Uzbekistan,22/07/2020,18379,98,9872,8409,0.5332172588280102
Venezuela,22/07/2020,13164,124,7471,5569,0.9419629292008508
Vietnam,22/07/2020,408,0,365,43,0.0
Zambia,22/07/2020,3583,128,1677,1778,3.572425341892269
Zimbabwe,22/07/2020,2034,26,510,1498,1.27826941986234
Dominica,22/07/2020,18,0,18,0,0.0
Grenada,22/07/2020,23,0,23,0,0.0
Belize,22/07/2020,43,2,23,18,4.651162790697675
Laos,22/07/2020,19,0,19,0,0.0
Libya,22/07/2020,2176,53,489,1634,2.4356617647058822
West Bank and Gaza,22/07/2020,9398,66,1950,7382,0.7022770802298361
Guinea-Bissau,22/07/2020,1954,26,803,1125,1.3306038894575232
Mali,22/07/2020,2494,123,1869,502,4.931836407377706
Saint Kitts and Nevis,22/07/2020,17,0,15,2,0.0
Kosovo,22/07/2020,6286,150,3369,2767,2.386255170219535
Burma,22/07/2020,343,6,280,57,1.749271137026239
United Kingdom,22/07/2020,3,0,3,0,0.0
United Kingdom,22/07/2020,8,1,7,0,12.5
United Kingdom,22/07/2020,82,2,22,58,2.4390243902439024
Botswana,22/07/2020,522,1,48,473,0.19157088122605362
Burundi,22/07/2020,328,1,207,120,0.3048780487804878
Sierra Leone,22/07/2020,1731,66,1288,377,3.8128249566724435
Malawi,22/07/2020,3302,76,1282,1944,2.301635372501514
United Kingdom,22/07/2020,13,0,13,0,0.0
France,22/07/2020,4,0,1,3,0.0
South Sudan,22/07/2020,2211,45,1175,991,2.03527815468114
Western Sahara,22/07/2020,10,1,8,1,10.0
Sao Tome and Principe,22/07/2020,747,14,601,132,1.8741633199464525
Yemen,22/07/2020,1640,458,751,431,27.926829268292686
Comoros,22/07/2020,337,7,319,11,2.0771513353115725
Tajikistan,22/07/2020,7015,58,5741,1216,0.8267997148966499
Lesotho,22/07/2020,359,6,69,284,1.6713091922005572
Afghanistan,23/07/2020,35928,1211,24550,10167,3.3706301491872632
Albania,23/07/2020,4466,123,2523,1820,2.7541424093148232
Algeria,23/07/2020,25484,1124,17369,6991,4.410610579186941
Andorra,23/07/2020,889,52,803,34,5.849268841394826
Angola,23/07/2020,851,33,236,582,3.8777908343125738
Antigua and Barbuda,23/07/2020,76,3,58,15,3.9473684210526314
Argentina,23/07/2020,148027,2702,62815,82510,1.8253426739716403
Armenia,23/07/2020,36162,688,25244,10230,1.9025496377412754
Australia,23/07/2020,113,3,109,1,2.6548672566371683
Australia,23/07/2020,3640,49,2988,603,1.3461538461538463
Australia,23/07/2020,31,0,30,1,0.0
Australia,23/07/2020,1076,6,1063,7,0.5576208178438662
Australia,23/07/2020,447,4,441,2,0.8948545861297539
Australia,23/07/2020,229,13,215,1,5.676855895196507
Australia,23/07/2020,7405,55,3298,4052,0.7427413909520594
Australia,23/07/2020,654,9,631,14,1.3761467889908259
Austria,23/07/2020,20099,711,17943,1445,3.5374894273346933
Azerbaijan,23/07/2020,28980,391,20974,7615,1.3492063492063493
Bahamas,23/07/2020,274,11,91,172,4.014598540145985
Bahrain,23/07/2020,37996,134,34412,3450,0.35266870196862826
Bangladesh,23/07/2020,216110,2801,119208,94101,1.2960992087362917
Barbados,23/07/2020,106,7,94,5,6.60377358490566
Belarus,23/07/2020,66688,519,59439,6730,0.7782509596928983
Belgium,23/07/2020,64847,9812,17369,37666,15.131000663099295
Benin,23/07/2020,1694,34,918,742,2.0070838252656436
Bhutan,23/07/2020,92,0,83,9,0.0
Bolivia,23/07/2020,65252,2407,20030,42815,3.6887758229632803
Bosnia and Herzegovina,23/07/2020,9462,274,4367,4821,2.8957937011202706
Brazil,23/07/2020,2287475,84082,1620313,583080,3.6757560191914664
Brunei,23/07/2020,141,3,138,0,2.127659574468085
Bulgaria,23/07/2020,9853,329,5031,4493,3.3390845427788487
Burkina Faso,23/07/2020,1070,53,919,98,4.953271028037383
Cabo Verde,23/07/2020,2190,21,1150,1019,0.9589041095890412
Cambodia,23/07/2020,202,0,142,60,0.0
Cameroon,23/07/2020,16522,382,13728,2412,2.312068756809103
Central African Republic,23/07/2020,4590,58,1452,3080,1.263616557734205
Chad,23/07/2020,915,75,805,35,8.19672131147541
Chile,23/07/2020,338759,8838,311431,18490,2.608934375175272
China,23/07/2020,991,6,985,0,0.6054490413723511
China,23/07/2020,929,9,855,65,0.9687836383207751
China,23/07/2020,583,6,576,1,1.0291595197255576
China,23/07/2020,364,1,361,2,0.27472527472527475
China,23/07/2020,167,2,165,0,1.1976047904191618
China,23/07/2020,1667,8,1639,20,0.4799040191961607
China,23/07/2020,255,2,253,0,0.7843137254901961
China,23/07/2020,147,2,145,0,1.3605442176870748
China,23/07/2020,171,6,165,0,3.508771929824561
China,23/07/2020,947,13,934,0,1.3727560718057021
China,23/07/2020,2249,15,1379,855,0.6669630947087595
China,23/07/2020,68135,4512,63623,0,6.622147207749321
China,23/07/2020,1019,4,1015,0,0.39254170755642787
China,23/07/2020,250,1,241,8,0.4
China,23/07/2020,655,0,654,1,0.0
China,23/07/2020,932,1,931,0,0.1072961373390558
China,23/07/2020,155,2,153,0,1.2903225806451613
China,23/07/2020,167,2,158,7,1.1976047904191618
China,23/07/2020,46,0,46,0,0.0
China,23/07/2020,75,0,75,0,0.0
China,23/07/2020,18,0,18,0,0.0
China,23/07/2020,323,3,317,3,0.9287925696594427
China,23/07/2020,798,7,785,6,0.8771929824561403
China,23/07/2020,739,7,712,20,0.9472259810554804
China,23/07/2020,201,0,201,0,0.0
China,23/07/2020,603,3,594,6,0.4975124378109453
China,23/07/2020,203,3,195,5,1.477832512315271
China,23/07/2020,1,0,1,0,0.0
China,23/07/2020,171,3,73,95,1.7543859649122806
China,23/07/2020,189,2,185,2,1.0582010582010581
China,23/07/2020,1270,1,1267,2,0.07874015748031496
Colombia,23/07/2020,226373,7688,107951,110734,3.39616473696068
Congo (Brazzaville),23/07/2020,2851,50,666,2135,1.7537706068046297
Congo (Kinshasa),23/07/2020,8720,201,5105,3414,2.305045871559633
Costa Rica,23/07/2020,13129,80,3448,9601,0.6093381064818341
Cote d'Ivoire,23/07/2020,15001,93,9282,5626,0.6199586694220385
Croatia,23/07/2020,4634,128,3394,1112,2.7621924902891672
Cuba,23/07/2020,2466,87,2339,40,3.5279805352798053
Cyprus,23/07/2020,1045,19,847,179,1.8181818181818181
Czechia,23/07/2020,14800,365,9328,5107,2.4662162162162162
Denmark,23/07/2020,191,0,188,3,0.0
Greenland,23/07/2020,13,0,13,0,0.0
Denmark,23/07/2020,13390,612,12299,479,4.570575056011949
Djibouti,23/07/2020,5031,58,4927,46,1.1528523156430133
Dominican Republic,23/07/2020,57615,1006,26905,29704,1.7460730712488066
Ecuador,23/07/2020,78148,5439,33455,39254,6.959871013973486
Egypt,23/07/2020,90413,4480,31066,54867,4.955039651377567
El Salvador,23/07/2020,13377,372,7276,5729,2.780892576810944
Equatorial Guinea,23/07/2020,3071,51,842,2178,1.660696841419733
Eritrea,23/07/2020,261,0,189,72,0.0
Estonia,23/07/2020,2027,69,1912,46,3.4040453872718306
Eswatini,23/07/2020,2021,28,882,1111,1.3854527461652646
Ethiopia,23/07/2020,11933,197,5645,6091,1.6508841029079024
Fiji,23/07/2020,27,0,18,9,0.0
Finland,23/07/2020,7372,328,6920,124,4.449267498643516
France,23/07/2020,7086,40,5376,1670,0.5644933672029353
France,23/07/2020,62,0,60,2,0.0
France,23/07/2020,195,14,172,9,7.179487179487179
France,23/07/2020,2862,38,2650,174,1.3277428371767994
France,23/07/2020,22,0,22,0,0.0
France,23/07/2020,646,3,558,85,0.46439628482972134
France,23/07/2020,6,0,6,0,0.0
France,23/07/2020,46,3,39,4,6.521739130434782
France,23/07/2020,262,15,98,149,5.7251908396946565
France,23/07/2020,205476,30072,71618,103786,14.635285872802664
Gabon,23/07/2020,6588,47,4235,2306,0.713418336369156
Gambia,23/07/2020,170,5,58,107,2.941176470588235
Georgia,23/07/2020,1085,16,911,158,1.4746543778801844
Germany,23/07/2020,204881,9110,189140,6631,4.4464835685105015
Ghana,23/07/2020,29672,153,26090,3429,0.5156376381774063
Greece,23/07/2020,4110,201,1374,2535,4.890510948905109
Guatemala,23/07/2020,42192,1632,28856,11704,3.8680318543799777
Guinea,23/07/2020,6806,42,5999,765,0.6171025565677344
Guyana,23/07/2020,351,19,176,156,5.413105413105413
Haiti,23/07/2020,7197,154,4236,2807,2.1397804640822566
Holy See,23/07/2020,12,0,12,0,0.0
Honduras,23/07/2020,36902,1011,4448,31443,2.739688905750366
Hungary,23/07/2020,4380,596,3300,484,13.607305936073057
Iceland,23/07/2020,1841,10,1823,8,0.5431830526887561
India,23/07/2020,1288108,30601,817209,440298,2.375654836395706
Indonesia,23/07/2020,93657,4576,52164,36917,4.885913492851576
Iran,23/07/2020,284034,15074,247230,21730,5.307111120499659
Iraq,23/07/2020,102226,4122,69405,28699,4.0322422866981
Ireland,23/07/2020,25826,1763,23364,699,6.826453961124448
Israel,23/07/2020,57982,442,24044,33496,0.7623055430995826
Italy,23/07/2020,245338,35092,197842,12404,14.303532269766608
Jamaica,23/07/2020,821,10,711,100,1.2180267965895248
Japan,23/07/2020,28114,992,20878,6244,3.528491143202675
Jordan,23/07/2020,1131,11,1035,85,0.9725906277630416
Kazakhstan,23/07/2020,78486,585,49488,28413,0.7453558596437582
Kenya,23/07/2020,15601,263,7135,8203,1.6857893724761233
South Korea,23/07/2020,13979,298,12817,864,2.1317690821947206
Kuwait,23/07/2020,61872,421,52247,9204,0.680437031290406
Kyrgyzstan,23/07/2020,31247,1211,18038,11998,3.875572054917272
Latvia,23/07/2020,1203,31,1045,127,2.57689110556941
